system:time_start,blue,coastal,green,nir,red,sensor,swir22
"Aug 25, 1988","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Sep 10, 1988","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Sep 26, 1988","18,110","21,204","18,110","18,110","18,110","21,204","18,110"
"Oct 12, 1988","6,612","21,204","6,612","6,612","6,612","21,204","6,612"
"Oct 28, 1988","17,501","21,204","17,501","17,501","17,501","21,204","17,501"
"Dec 8, 1988","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Dec 31, 1988","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jan 16, 1989","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Feb 1, 1989",0,"21,204",0,0,0,"21,204",0
"Feb 10, 1989","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Feb 17, 1989","9,823","21,204","9,823","9,823","9,823","21,204","9,823"
"Mar 21, 1989","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Apr 6, 1989","1,097","21,204","1,097","1,097","1,097","21,204","1,097"
"Apr 15, 1989","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Apr 22, 1989","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"May 8, 1989","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"May 17, 1989","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"May 24, 1989",432,"21,204",432,432,432,"21,204",432
"Jun 2, 1989","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jun 9, 1989","13,937","21,204","13,937","13,937","13,937","21,204","13,937"
"Jun 18, 1989","21,203","21,204","21,203","21,203","21,203","21,204","21,203"
"Jun 25, 1989","19,864","21,204","19,864","19,864","19,864","21,204","19,864"
"Jul 4, 1989",0,"21,204",0,0,0,"21,204",0
"Jul 11, 1989","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jul 27, 1989","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Aug 5, 1989","18,416","21,204","18,416","18,416","18,416","21,204","18,416"
"Aug 12, 1989","18,716","21,204","18,716","18,716","18,716","21,204","18,716"
"Aug 21, 1989","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Aug 28, 1989",0,"21,204",0,0,0,"21,204",0
"Sep 6, 1989",0,"21,204",0,0,0,"21,204",0
"Sep 22, 1989",0,"21,204",0,0,0,"21,204",0
"Sep 29, 1989","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Oct 8, 1989","21,191","21,204","21,191","21,191","21,191","21,204","21,191"
"Oct 15, 1989","21,195","21,204","21,195","21,195","21,195","21,204","21,195"
"Oct 24, 1989","2,091","21,204","2,091","2,091","2,091","21,204","2,091"
"Nov 9, 1989",0,"21,204",0,0,0,"21,204",0
"Dec 2, 1989","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Dec 18, 1989","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jan 3, 1990","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Apr 9, 1990",0,"21,204",0,0,0,"21,204",0
"Apr 18, 1990","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Apr 25, 1990","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"May 11, 1990","21,203","21,204","21,203","21,203","21,203","21,204","21,203"
"May 20, 1990",0,"21,204",0,0,0,"21,204",0
"May 27, 1990","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jun 5, 1990",0,"21,204",0,0,0,"21,204",0
