ID,region,lat,long,Date,dif_days,tss,chla,secchi,sensor,Class,CA_insitu,Blue_insitu,Green_insitu,Red_insitu,NIR_insitu,CA_satellite,Blue_satellite,Green_satellite,Red_satellite,NIR_satellite
GID_881,Italy,45.49677778,10.59916667,7/17/2015,-1,NA,NA,NA,ETM+,1,NA,0.027182869,0.035661936,0.020609227,0.004025767,0.01,0.031147418,0.035077749,0.021124636,0.016651586
GID_897,Italy,45.16759167,10.79552778,9/23/2014,-1,16.8,40.7,NA,ETM+,4,NA,0.008089977,0.013889856,0.010065661,0.002643278,0.01,0.013824198,0.018769938,0.011994712,0.00940367
GID_898,Italy,45.16455556,10.801725,9/23/2014,-1,13.83,38.11,NA,ETM+,4,NA,0.006001475,0.011793488,0.008286043,0.001596601,0.01,0.014900882,0.017561952,0.013071395,0.010891769
GID_899,Italy,45.1575,10.80502778,9/23/2014,-1,17,35.47,NA,ETM+,4,NA,0.00801204,0.014321548,0.010343843,0.002010143,0.01,0.015986318,0.018752431,0.014121818,0.010883015
GID_968,Italy,45.464889,10.696833,10/19/2015,1,NA,NA,NA,ETM+,1,NA,0.005883341,0.00442534,0.001012421,0.000357897,0.01,0.010261515,0.007119001,0.000816465,0.001726831
GID_969,Italy,45.4821295,10.7076535,10/19/2015,1,NA,NA,NA,ETM+,1,NA,0.003755502,0.002783256,0.000856692,0.000566224,0.01,0.007337839,0.00552586,0.002173261,0.001709324
GID_970,Italy,45.4885805,10.7133355,10/19/2015,1,NA,NA,NA,ETM+,1,NA,0.00443101,0.003126501,0.000958015,0.000300119,0.01,0.00739036,0.005569627,0.000825218,0.001735585
GID_973,Italy,45.5221755,10.720099,10/19/2015,1,NA,NA,NA,ETM+,1,NA,0.004272265,0.003008693,0.000963912,0.000294732,0.01,0.007889311,0.005928522,0.001114085,0.001928162
GID_974,Italy,45.5120215,10.7240565,10/19/2015,1,NA,NA,NA,ETM+,1,NA,0.004339282,0.003051864,0.00098912,0.000297374,0.01,0.006348691,0.005832233,0.001035303,0.001858134
GID_975,Italy,45.5093355,10.7027685,10/19/2015,1,NA,NA,NA,ETM+,1,NA,0.003479254,0.002619134,0.000795607,0.000269368,0.01,0.007609198,0.004169064,0.000965275,0.001831873
GID_976,Italy,45.509323,10.697488,10/19/2015,1,NA,NA,NA,ETM+,1,NA,0.003438307,0.002577036,0.000843647,0.000308446,0.01,0.007600444,0.004169064,0.002339578,0.00182312
GID_978,Italy,45.508027,10.635997,10/19/2015,1,NA,NA,NA,ETM+,1,NA,0.005037805,0.003808904,0.000991768,0.000365838,0.01,0.008834691,0.00555212,0.002190768,0.001718078
GID_979,Italy,45.5073605,10.6239405,10/19/2015,1,NA,NA,NA,ETM+,1,NA,0.005525937,0.004231427,0.001103346,0.000285041,0.01,0.007381606,0.00555212,0.002199521,0.000492585
GID_991,Italy,45.514152,10.722122,9/25/2015,0,NA,NA,NA,ETM+,1,NA,0.004865777,0.003808641,0.001155443,0.000324277,0.01,0.00907979,0.007425374,0.003932719,0.004641754
GID_993,Italy,45.505427,10.730708,9/25/2015,0,NA,NA,NA,ETM+,1,NA,0.011067652,0.01094063,0.005080903,0.001078007,0.01,0.013780431,0.015023431,0.009561233,0.014104311
GID_995,Italy,45.490923,10.7154555,9/25/2015,0,NA,NA,NA,ETM+,1,NA,0.012785267,0.012971168,0.005524681,0.003340652,0.01,0.009946388,0.007215289,0.003766402,0.004519205
GID_997,Italy,45.448303,10.6903135,9/25/2015,0,NA,NA,NA,ETM+,1,NA,0.020331931,0.022702928,0.012564441,0.001885288,0.01,0.027392157,0.032460446,0.016222663,0.006156113
Geoma_09_2009_P27,Brazil,-2.10275,-55.42186,9/27/2009,2,NA,84.17,0.38,ETM+,7,NA,0.0174278,0.028497012,0.03162532,0.010902313,0.01,0.023553738,0.034193644,0.032828094,0.024547263
Geoma_09_2009_P31,Brazil,-1.957,-55.09613,9/28/2009,1,NA,NA,0.48,ETM+,4,NA,0.015384755,0.024059061,0.021017064,0.005458204,0.01,0.028232495,0.04067125,0.044268947,0.025921566
Geoma_09_2009_P32,Brazil,-2.24838,-55.41208,9/27/2009,2,NA,133.13,0.3,ETM+,5,NA,0.014737368,0.025020722,0.022021543,0.011513954,0.01,0.02396953,0.033939792,0.030665974,0.02334803
Geoma_09_2009_P32,Brazil,-2.24838,-55.41208,9/27/2009,2,NA,133.13,0.3,ETM+,5,NA,0.014737368,0.025020722,0.022021543,0.011513954,0.01,0.023365537,0.033931038,0.030657221,0.023356784
NovaAv_04_2014_Ponto_14,Brazil,-21.183608,-50.084288,4/28/2014,-2,1.45,7.280898876,3.4,ETM+,3,NA,0.006297011,0.008894902,0.004480002,0.0006966,0.01,0.005858493,0.008029367,0.004641754,0.004142803
NovaAv_04_2014_Ponto_15,Brazil,-21.204479,-50.074131,4/28/2014,-2,0.1,6.825842697,4.8,ETM+,3,NA,0.005241728,0.006690071,0.003452671,0.000949384,0.01,0.006541268,0.008764663,0.005298268,0.004151557
NovaAv_04_2014_Ponto_16,Brazil,-21.216361,-50.07976,4/28/2014,-2,0.2,5.324157303,3.66,ETM+,3,NA,0.005245499,0.006819333,0.003345398,0.000716366,0.01,0.006532515,0.008764663,0.005298268,0.004151557
Pacoval_08_2017_Ponto_01,Brazil,-2.32504,-54.6564,8/13/2017,-2,20.6,7.97,0.6,ETM+,7,NA,0.010083393,0.018858828,0.022695033,0.006242626,0.01,0.013920487,0.022472678,0.025256298,0.010812987
Tapajos_08_2017_Ponto_Fe12,Brazil,-2.81311,-55.1691,8/17/2017,1,3.8,6.045,1.9,ETM+,2,NA,0.006960843,0.011567854,0.007189466,0.001232635,0.01,0.015951304,0.021387241,0.017386882,0.014506973
TresMarias_06_2013_Ponto_01,Brazil,-18.2353,-45.3278,6/21/2013,0,3.3,1.69321,3.26,ETM+,3,NA,0.009637599,0.013551961,0.005369023,0.000483643,0.01,0.012379867,0.016030086,0.00768798,0.005096937
TresMarias_06_2013_Ponto_02,Brazil,-18.2393,-45.2611,6/21/2013,0,3.26667,2.5119,4.62,ETM+,3,NA,0.006105675,0.007825614,0.00278262,0.000367872,0.01,0.010095198,0.010918029,0.00614736,0.00507943
AGID_145,Italy,45.1629167,10.7688333,7/28/2016,-2,9.428571429,36.65155,NA,OLI,4,0.003316102,0.0046226,0.010173197,0.005497703,0.000918612,0.009114804,0.009097297,0.012870064,0.007679226,0.010401571
AGID_146,Italy,45.161305,10.7670555,7/28/2016,-2,9.428571429,36.65155,NA,OLI,4,0.003741223,0.0050061,0.010646288,0.005737472,0.000951033,0.010392818,0.010305283,0.014165586,0.008362001,0.011189388
AGID_147,Italy,45.161305,10.7670555,7/28/2016,-2,9.428571429,36.65155,NA,OLI,4,0.005067695,0.006226092,0.012021974,0.00653731,0.001236908,0.010392818,0.010305283,0.014165586,0.008362001,0.011189388
AGID_148,Italy,45.161305,10.7670555,7/28/2016,-2,9.428571429,36.65155,NA,OLI,4,0.004134936,0.005425602,0.011324905,0.006110924,0.001057274,0.010392818,0.010305283,0.014165586,0.008362001,0.011189388
AGID_149,Italy,45.161305,10.7670555,7/28/2016,-2,10,35.1878,NA,OLI,4,0.004131135,0.005152164,0.0108781,0.00568749,0.000974783,0.010392818,0.010305283,0.014165586,0.008362001,0.011189388
AGID_150,Italy,45.161305,10.7670555,7/28/2016,-2,10,35.1878,NA,OLI,5,0.002953021,0.004180371,0.010026238,0.005159291,0.000690327,0.010392818,0.010305283,0.014165586,0.008362001,0.011189388
AGID_151,Italy,45.161305,10.7670555,7/28/2016,-2,10,35.1878,NA,OLI,4,0.003915491,0.004825986,0.009820666,0.005211628,0.000946907,0.010392818,0.010305283,0.014165586,0.008362001,0.011189388
AGID_152,Italy,45.161305,10.7670555,7/28/2016,-2,10,35.1878,NA,OLI,4,0.003676889,0.004660215,0.009840686,0.005183361,0.000860875,0.010392818,0.010305283,0.014165586,0.008362001,0.011189388
AGID_153,Italy,45.16097,10.760416,7/28/2016,-2,5.25,10.0123913,NA,OLI,2,0.006439142,0.008372398,0.015037285,0.008095353,0.001003561,0.004974388,0.006226141,0.012458649,0.006751353,0.008642113
AGID_154,Italy,45.16097,10.760416,7/28/2016,-2,5.25,10.0123913,NA,OLI,2,0.005674956,0.007617132,0.014073448,0.007518963,0.000863379,0.004974388,0.006226141,0.012458649,0.006751353,0.008642113
AGID_155,Italy,45.16097,10.760416,7/28/2016,-2,5.25,10.0123913,NA,OLI,2,0.006668183,0.008157776,0.013821359,0.007379451,0.001024636,0.004974388,0.006226141,0.012458649,0.006751353,0.008642113
AGID_156,Italy,45.16097,10.760416,7/28/2016,-2,5.25,10.0123913,NA,OLI,2,0.005412341,0.0077165,0.014835882,0.007960379,0.00077433,0.004974388,0.006226141,0.012458649,0.006751353,0.008642113
AGID_157,Italy,45.16083,10.749333,7/28/2016,-2,5.222222222,5.38455,NA,OLI,2,0.011434933,0.013704551,0.019394612,0.012126079,0.001895278,0.002969831,0.005534613,0.011478254,0.006129853,0.008502057
AGID_158,Italy,45.16083,10.749333,7/28/2016,-2,5.222222222,5.38455,NA,OLI,4,0.011179792,0.013614543,0.019106773,0.012842684,0.005106985,0.002969831,0.005534613,0.011478254,0.006129853,0.008502057
AGID_159,Italy,45.16083,10.749333,7/28/2016,-2,5.222222222,5.38455,NA,OLI,1,0.011327945,0.012670248,0.015712759,0.010861619,0.004977594,0.002969831,0.005534613,0.011478254,0.006129853,0.008502057
AGID_160,Italy,45.16083,10.749333,7/28/2016,-2,5.222222222,5.38455,NA,OLI,4,0.012843049,0.015342154,0.021415156,0.013884457,0.003319653,0.002969831,0.005534613,0.011478254,0.006129853,0.008502057
AGID_165,Italy,45.16075,10.7501,9/19/2016,0,10.125,5.9355,NA,OLI,4,0.009494494,0.013503804,0.021228976,0.014609291,0.001856236,0.005175719,0.008020613,0.01452448,0.008904719,0.001919409
AGID_166,Italy,45.16075,10.7501,9/19/2016,0,10.125,5.9355,NA,OLI,4,0.008423098,0.01155255,0.017673282,0.011841541,0.001617892,0.005175719,0.008020613,0.01452448,0.008904719,0.001919409
AGID_167,Italy,45.16211389,10.76201667,9/19/2016,0,9.75,10.3059,NA,OLI,4,0.004708798,0.007196648,0.01251804,0.008073488,0.00109321,0.00570093,0.007206536,0.011802135,0.007145261,0.002602183
AGID_168,Italy,45.16211389,10.76201667,9/19/2016,0,9.75,10.3059,NA,OLI,4,0.004469511,0.006784337,0.011755641,0.007491671,0.000824735,0.00570093,0.007206536,0.011802135,0.007145261,0.002602183
AGID_169,Italy,45.16515556,10.774225,9/19/2016,0,8.4,28.6684,NA,OLI,4,0.003930609,0.005857938,0.01230242,0.00671097,0.001063184,0.00537705,0.006199881,0.011031825,0.00584974,0.002803514
AGID_169,Italy,45.16515556,10.774225,9/19/2016,0,8.4,28.6684,NA,OLI,4,0.003930609,0.005857938,0.01230242,0.00671097,0.001063184,0.004037761,0.004247845,0.009534973,0.003354986,0.00043131
AGID_170,Italy,45.16515556,10.774225,9/19/2016,0,8.4,28.6684,NA,OLI,4,0.00332874,0.005170527,0.011217017,0.006084934,0.000798466,0.00537705,0.006199881,0.011031825,0.00584974,0.002803514
AGID_170,Italy,45.16515556,10.774225,9/19/2016,0,8.4,28.6684,NA,OLI,4,0.00332874,0.005170527,0.011217017,0.006084934,0.000798466,0.004037761,0.004247845,0.009534973,0.003354986,0.00043131
AGID_171,Italy,45.16835556,10.78295278,9/19/2016,0,8.142857143,32.49146667,NA,OLI,4,0.003425746,0.004734811,0.010027714,0.005265592,0.00076414,0.001402951,0.002856035,0.008178177,0.003906458,0.001709324
AGID_172,Italy,45.16835556,10.78295278,9/19/2016,0,8.142857143,32.49146667,NA,OLI,4,0.002623581,0.003976299,0.009155224,0.004774186,0.000578705,0.001402951,0.002856035,0.008178177,0.003906458,0.001709324
AGID_173,Italy,45.16453056,10.78440833,9/19/2016,0,3,13.7984375,NA,OLI,2,0.004416848,0.006624751,0.012519176,0.006848756,0.000645551,0.003670113,0.005534613,0.010900522,0.005587134,0.002068218
AGID_174,Italy,45.16453056,10.78440833,9/19/2016,0,3,13.7984375,NA,OLI,2,0.004147867,0.006410163,0.012349494,0.006724789,0.000610859,0.003670113,0.005534613,0.010900522,0.005587134,0.002068218
AGID_186,Italy,45.671793,9.97474,7/26/2017,1,3.07,0.9,NA,OLI,3,0.004772692,0.006529037,0.009041149,0.002979952,0.000436489,9.87E-05,0.003407507,0.007705487,0.001166606,0.001569268
AGID_187,Italy,45.671793,9.97474,7/26/2017,1,3.07,0.9,NA,OLI,3,0.005180514,0.006846164,0.009100056,0.003135053,0.000643181,9.87E-05,0.003407507,0.007705487,0.001166606,0.001569268
AGID_188,Italy,45.671793,9.97474,7/26/2017,1,3.07,0.9,NA,OLI,3,0.004736043,0.006804777,0.009833631,0.003167504,0.000264164,9.87E-05,0.003407507,0.007705487,0.001166606,0.001569268
AGID_189,Italy,45.671793,9.97474,7/26/2017,1,3.07,0.9,NA,OLI,3,0.004969496,0.006627073,0.008885869,0.003157469,0.000682343,9.87E-05,0.003407507,0.007705487,0.001166606,0.001569268
AGID_1911,France,45.1977,-0.74231,8/12/2013,-1,141.33,NA,NA,OLI,7,0.018901871,0.025224803,0.042062637,0.044106376,0.010576891,0.018332262,0.023094178,0.038088961,0.044619088,0.027707284
AGID_1911,France,45.1977,-0.74231,8/12/2013,-1,141.33,NA,NA,OLI,7,0.018901871,0.025224803,0.042062637,0.044106376,0.010576891,0.015820001,0.021466023,0.037607517,0.044260194,0.027269608
AGID_1912,France,45.1977,-0.74231,8/12/2013,-1,146.33,NA,NA,OLI,4,0.017739509,0.023968366,0.040055021,0.038479607,0.006428146,0.018332262,0.023094178,0.038088961,0.044619088,0.027707284
AGID_1912,France,45.1977,-0.74231,8/12/2013,-1,146.33,NA,NA,OLI,4,0.017739509,0.023968366,0.040055021,0.038479607,0.006428146,0.015820001,0.021466023,0.037607517,0.044260194,0.027269608
AGID_1913,France,45.1977,-0.74231,8/12/2013,-1,155.33,NA,NA,OLI,7,0.017631733,0.023570064,0.039105328,0.038483931,0.007719062,0.018332262,0.023094178,0.038088961,0.044619088,0.027707284
AGID_1913,France,45.1977,-0.74231,8/12/2013,-1,155.33,NA,NA,OLI,7,0.017631733,0.023570064,0.039105328,0.038483931,0.007719062,0.015820001,0.021466023,0.037607517,0.044260194,0.027269608
AGID_1914,France,45.1977,-0.74231,8/12/2013,-1,151.67,NA,NA,OLI,7,0.023493214,0.030665721,0.049058699,0.053053112,0.018492437,0.018332262,0.023094178,0.038088961,0.044619088,0.027707284
AGID_1914,France,45.1977,-0.74231,8/12/2013,-1,151.67,NA,NA,OLI,7,0.023493214,0.030665721,0.049058699,0.053053112,0.018492437,0.015820001,0.021466023,0.037607517,0.044260194,0.027269608
AGID_1915,France,45.1977,-0.74231,8/13/2013,-2,146.5,NA,NA,OLI,7,0.018403026,0.024891752,0.042270054,0.045182261,0.012350264,0.018332262,0.023094178,0.038088961,0.044619088,0.027707284
AGID_1915,France,45.1977,-0.74231,8/13/2013,-2,146.5,NA,NA,OLI,7,0.018403026,0.024891752,0.042270054,0.045182261,0.012350264,0.015820001,0.021466023,0.037607517,0.044260194,0.027269608
AGID_1916,France,45.1977,-0.74231,8/13/2013,-2,171,NA,NA,OLI,4,0.017063041,0.023508264,0.040072357,0.037431471,0.005806528,0.018332262,0.023094178,0.038088961,0.044619088,0.027707284
AGID_1916,France,45.1977,-0.74231,8/13/2013,-2,171,NA,NA,OLI,4,0.017063041,0.023508264,0.040072357,0.037431471,0.005806528,0.015820001,0.021466023,0.037607517,0.044260194,0.027269608
AGID_1917,France,45.1977,-0.74231,8/13/2013,-2,570.5,NA,NA,OLI,7,0.017189618,0.022565503,0.038643902,0.048253283,0.035558552,0.018332262,0.023094178,0.038088961,0.044619088,0.027707284
AGID_1917,France,45.1977,-0.74231,8/13/2013,-2,570.5,NA,NA,OLI,7,0.017189618,0.022565503,0.038643902,0.048253283,0.035558552,0.015820001,0.021466023,0.037607517,0.044260194,0.027269608
AGID_1918,France,45.1977,-0.74231,8/13/2013,-2,528.33,NA,NA,OLI,7,0.017522395,0.023102927,0.039321652,0.048682194,0.035542994,0.018332262,0.023094178,0.038088961,0.044619088,0.027707284
AGID_1918,France,45.1977,-0.74231,8/13/2013,-2,528.33,NA,NA,OLI,7,0.017522395,0.023102927,0.039321652,0.048682194,0.035542994,0.015820001,0.021466023,0.037607517,0.044260194,0.027269608
AGID_1919,France,45.1977,-0.74231,8/13/2013,-2,777.22,NA,NA,OLI,7,0.019205119,0.025071902,0.041680584,0.051640405,0.042380346,0.018332262,0.023094178,0.038088961,0.044619088,0.027707284
AGID_1919,France,45.1977,-0.74231,8/13/2013,-2,777.22,NA,NA,OLI,7,0.019205119,0.025071902,0.041680584,0.051640405,0.042380346,0.015820001,0.021466023,0.037607517,0.044260194,0.027269608
AGID_1920,France,45.1977,-0.74231,8/13/2013,-2,298.13,NA,NA,OLI,7,0.020011594,0.026640715,0.044559751,0.052408301,0.024124852,0.018332262,0.023094178,0.038088961,0.044619088,0.027707284
AGID_1920,France,45.1977,-0.74231,8/13/2013,-2,298.13,NA,NA,OLI,7,0.020011594,0.026640715,0.044559751,0.052408301,0.024124852,0.015820001,0.021466023,0.037607517,0.044260194,0.027269608
AGID_194,Italy,45.154763,10.804865,7/28/2017,1,12,31,NA,OLI,5,0.001580234,0.002814319,0.007534526,0.004521899,0.000944841,0.000448817,0.002190768,0.006856395,0.003433768,0.005770958
AGID_195,Italy,45.154763,10.804865,7/28/2017,1,12,31,NA,OLI,5,0.001891025,0.003077823,0.007774604,0.004687819,0.001039285,0.000448817,0.002190768,0.006856395,0.003433768,0.005770958
AGID_196,Italy,45.164038,10.800548,7/28/2017,1,13.67,36.3,NA,OLI,5,0.001925175,0.002973762,0.007949009,0.004861065,0.00124456,0.004825578,0.006033564,0.010401571,0.006086085,0.009622508
AGID_197,Italy,45.164038,10.800548,7/28/2017,1,13.67,36.3,NA,OLI,5,0.001828397,0.002895533,0.007792864,0.004805428,0.001135254,0.004825578,0.006033564,0.010401571,0.006086085,0.009622508
AGID_20,Italy,45.16759167,10.79552778,9/23/2014,0,16.8,40.69654,NA,OLI,4,0.006579286,0.008354138,0.014455741,0.008795832,0.001812791,0.005473338,0.007434127,0.013675388,0.007959339,0.003311219
AGID_2048,Italy,43.1223,12.1344,8/4/2019,0,NA,NA,NA,OLI,2,0.012021973,0.015602809,0.024113943,0.011407316,0.000609856,0.008624606,0.013640374,0.025300066,0.012791283,0.002575923
AGID_2049,Italy,43.1223,12.1344,8/4/2019,0,NA,NA,NA,OLI,2,0.012200014,0.015802125,0.024505332,0.011504189,0.000645853,0.008624606,0.013640374,0.025300066,0.012791283,0.002575923
AGID_2050,Italy,43.1223,12.1344,8/4/2019,0,NA,NA,NA,OLI,2,0.012628101,0.016345067,0.025418262,0.011930713,0.000680587,0.008624606,0.013640374,0.025300066,0.012791283,0.002575923
AGID_2054,Italy,55.328026,21.174819,9/20/2020,-2,NA,50.34672,NA,OLI,5,0.00625753,0.00880572,0.0203295,0.012063451,0.002835139,0.000124937,0.004834331,0.018358523,0.011609557,0.005604641
AGID_2055,Italy,55.322743,21.146199,9/20/2020,-2,NA,45.85328,NA,OLI,5,0.007340217,0.009580383,0.018831802,0.011555946,0.003152514,0.00045757,0.005096937,0.019654044,0.012099755,0.004991895
AGID_2056,Italy,55.318887,21.115743,9/20/2020,-2,NA,45.41419,NA,OLI,5,0.007385856,0.009618871,0.01882636,0.01108983,0.002863379,0.000475078,0.005429571,0.01869991,0.011381966,0.004895606
AGID_2057,Italy,55.314268,21.085425,9/20/2020,-2,NA,47.35337,NA,OLI,5,0.007027082,0.009656153,0.019085619,0.0119046,0.003455718,0.000142444,0.005158212,0.018945009,0.011697093,0.004449176
AGID_2059,Italy,55.304677,21.02654,9/20/2020,-2,NA,55.96835,NA,OLI,5,0.007359779,0.010033124,0.020198502,0.012892004,0.00381991,0.000229979,0.005096937,0.017378128,0.010585395,0.004492944
AGID_2060,Italy,55.363317,21.08965,9/20/2020,-2,NA,44.2053,NA,OLI,5,0.00678799,0.009300012,0.018950026,0.011392362,0.003056379,0.000440063,0.004965634,0.017544445,0.010445339,0.004913113
AGID_2061,Italy,55.355624,21.125978,9/20/2020,-2,NA,46.67681,NA,OLI,5,0.005821904,0.008597088,0.019483097,0.01123559,0.002557238,0.000159951,0.004746796,0.017772037,0.010489107,0.004676768
AGID_2063,Italy,55.346263,21.298134,9/20/2020,-2,NA,82.13394167,NA,OLI,5,0.002407463,0.003442081,0.008394233,0.005321832,0.001189257,0.006742599,0.007617951,0.010611656,0.007451634,0.010384064
AGID_21,Italy,45.16759167,10.79552778,9/23/2014,0,16.8,40.69654,NA,OLI,4,0.006191283,0.008096392,0.014373039,0.008717033,0.001683079,0.005473338,0.007434127,0.013675388,0.007959339,0.003311219
AGID_2158,Vietnam,20.968258,105.832333,4/1/2017,0,NA,91.2,0.260276721,OLI,NA,0.002016539,0.004846045,0.012927,0.007086672,0,0.00274224,0.006830134,0.017395635,0.014401931,0.015566149
AGID_2158,Vietnam,20.968258,105.832333,4/1/2017,0,NA,91.2,0.260276721,OLI,NA,0.002016539,0.004846045,0.012927,0.007086672,0,0.003416261,0.007469141,0.017544445,0.014708304,0.015828755
AGID_2159,Vietnam,20.968258,105.832333,4/1/2017,0,NA,101.3,0.258246023,OLI,NA,0.003501993,0.008505918,0.023422873,0.014714084,0,0.00274224,0.006830134,0.017395635,0.014401931,0.015566149
AGID_2159,Vietnam,20.968258,105.832333,4/1/2017,0,NA,101.3,0.258246023,OLI,NA,0.003501993,0.008505918,0.023422873,0.014714084,0,0.003416261,0.007469141,0.017544445,0.014708304,0.015828755
AGID_2160,Vietnam,20.968258,105.832333,4/1/2017,0,NA,30.3,0.216914748,OLI,NA,0.002550037,0.004986038,0.011811675,0.006641145,0,0.00274224,0.006830134,0.017395635,0.014401931,0.015566149
AGID_2160,Vietnam,20.968258,105.832333,4/1/2017,0,NA,30.3,0.216914748,OLI,NA,0.002550037,0.004986038,0.011811675,0.006641145,0,0.003416261,0.007469141,0.017544445,0.014708304,0.015828755
AGID_2161,Vietnam,20.968258,105.832333,4/1/2017,0,NA,30.4,0.252416974,OLI,NA,0.002356941,0.005155772,0.013150112,0.006715472,0,0.00274224,0.006830134,0.017395635,0.014401931,0.015566149
AGID_2161,Vietnam,20.968258,105.832333,4/1/2017,0,NA,30.4,0.252416974,OLI,NA,0.002356941,0.005155772,0.013150112,0.006715472,0,0.003416261,0.007469141,0.017544445,0.014708304,0.015828755
AGID_2162,Vietnam,20.968258,105.832333,4/1/2017,0,NA,30.9,0.246,OLI,NA,0.001563497,0.003838123,0.009942568,0.005421589,0,0.00274224,0.006830134,0.017395635,0.014401931,0.015566149
AGID_2162,Vietnam,20.968258,105.832333,4/1/2017,0,NA,30.9,0.246,OLI,NA,0.001563497,0.003838123,0.009942568,0.005421589,0,0.003416261,0.007469141,0.017544445,0.014708304,0.015828755
AGID_2163,Vietnam,20.968258,105.832333,4/1/2017,0,NA,50.4,0.53421632,OLI,NA,0.002464701,0.005778524,0.012030608,0.008605173,0,0.00274224,0.006830134,0.017395635,0.014401931,0.015566149
AGID_2163,Vietnam,20.968258,105.832333,4/1/2017,0,NA,50.4,0.53421632,OLI,NA,0.002464701,0.005778524,0.012030608,0.008605173,0,0.003416261,0.007469141,0.017544445,0.014708304,0.015828755
AGID_2164,Vietnam,20.968258,105.832333,4/1/2017,0,NA,51,0.530094201,OLI,NA,0.001824947,0.004892598,0.010652015,0.007188448,0,0.00274224,0.006830134,0.017395635,0.014401931,0.015566149
AGID_2164,Vietnam,20.968258,105.832333,4/1/2017,0,NA,51,0.530094201,OLI,NA,0.001824947,0.004892598,0.010652015,0.007188448,0,0.003416261,0.007469141,0.017544445,0.014708304,0.015828755
AGID_2165,Vietnam,20.968258,105.832333,4/1/2017,0,NA,89.4,0.28764,OLI,NA,0.00417683,0.0091409,0.024201615,0.014913391,0,0.00274224,0.006830134,0.017395635,0.014401931,0.015566149
AGID_2165,Vietnam,20.968258,105.832333,4/1/2017,0,NA,89.4,0.28764,OLI,NA,0.00417683,0.0091409,0.024201615,0.014913391,0,0.003416261,0.007469141,0.017544445,0.014708304,0.015828755
AGID_2166,Vietnam,20.968258,105.832333,4/1/2017,0,NA,59.7,0.43655004,OLI,NA,0.003730485,0.008719722,0.02004489,0.016600876,0,0.00274224,0.006830134,0.017395635,0.014401931,0.015566149
AGID_2166,Vietnam,20.968258,105.832333,4/1/2017,0,NA,59.7,0.43655004,OLI,NA,0.003730485,0.008719722,0.02004489,0.016600876,0,0.003416261,0.007469141,0.017544445,0.014708304,0.015828755
AGID_2167,Vietnam,20.968258,105.832333,4/1/2017,0,NA,64.9,0.335985592,OLI,NA,0.003451667,0.007794388,0.01713129,0.012441477,0,0.00274224,0.006830134,0.017395635,0.014401931,0.015566149
AGID_2167,Vietnam,20.968258,105.832333,4/1/2017,0,NA,64.9,0.335985592,OLI,NA,0.003451667,0.007794388,0.01713129,0.012441477,0,0.003416261,0.007469141,0.017544445,0.014708304,0.015828755
AGID_2168,Vietnam,20.968258,105.832333,4/1/2017,0,NA,82.1,0.283266003,OLI,NA,0.006659318,0.009621939,0.016433552,0.011201058,0,0.00274224,0.006830134,0.017395635,0.014401931,0.015566149
AGID_2168,Vietnam,20.968258,105.832333,4/1/2017,0,NA,82.1,0.283266003,OLI,NA,0.006659318,0.009621939,0.016433552,0.011201058,0,0.003416261,0.007469141,0.017544445,0.014708304,0.015828755
AGID_2169,Vietnam,20.968258,105.832333,4/1/2017,0,NA,51.7,0.38264927,OLI,NA,0.002073621,0.004988223,0.0104687,0.007023173,0,0.00274224,0.006830134,0.017395635,0.014401931,0.015566149
AGID_2169,Vietnam,20.968258,105.832333,4/1/2017,0,NA,51.7,0.38264927,OLI,NA,0.002073621,0.004988223,0.0104687,0.007023173,0,0.003416261,0.007469141,0.017544445,0.014708304,0.015828755
AGID_2170,Vietnam,20.968258,105.832333,4/1/2017,0,NA,106.3,0.286054745,OLI,NA,0.004506681,0.00693645,0.013860324,0.00858172,0,0.00274224,0.006830134,0.017395635,0.014401931,0.015566149
AGID_2170,Vietnam,20.968258,105.832333,4/1/2017,0,NA,106.3,0.286054745,OLI,NA,0.004506681,0.00693645,0.013860324,0.00858172,0,0.003416261,0.007469141,0.017544445,0.014708304,0.015828755
AGID_22,Italy,45.16759167,10.79552778,9/23/2014,0,16.8,40.69654,NA,OLI,4,0.006462565,0.00829368,0.014445918,0.008781885,0.001775768,0.005473338,0.007434127,0.013675388,0.007959339,0.003311219
AGID_23,Italy,45.16759167,10.79552778,9/23/2014,0,16.8,40.69654,NA,OLI,4,0.006335467,0.008150905,0.014269996,0.008680744,0.001746144,0.005473338,0.007434127,0.013675388,0.007959339,0.003311219
AGID_24,Italy,45.16455556,10.801725,9/23/2014,0,13.83333333,38.11271667,NA,OLI,4,0.004319374,0.006220446,0.012299862,0.007112124,0.0009001,0.003092381,0.005088184,0.011180635,0.00602481,0.002514648
AGID_25,Italy,45.16455556,10.801725,9/23/2014,0,13.83333333,38.11271667,NA,OLI,4,0.004131584,0.006078934,0.012198464,0.007090383,0.000893847,0.003092381,0.005088184,0.011180635,0.00602481,0.002514648
AGID_26,Italy,45.16455556,10.801725,9/23/2014,0,13.83333333,38.11271667,NA,OLI,4,0.004202841,0.006131257,0.012189856,0.007077839,0.000927218,0.003092381,0.005088184,0.011180635,0.00602481,0.002514648
AGID_27,Italy,45.16455556,10.801725,9/23/2014,0,13.83333333,38.11271667,NA,OLI,4,0.00426265,0.006151314,0.012166606,0.007054121,0.000935385,0.003092381,0.005088184,0.011180635,0.00602481,0.002514648
